"id","demand_zone_id","zone_id","status","name","created_at","updated_at","created_by","updated_by"
1814,22,18,active,Bandung North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1815,22,383,active,Belinyu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1816,22,19,active,Bandung South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1817,22,20,active,Bandung - Cimahi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1818,22,384,active,Belitung Kabupaten East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1819,22,21,active,Sidoarjo,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1820,22,22,active,Surabaya West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1821,22,385,active,Bintan Kabupaten West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1822,22,23,active,Surabaya North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1823,22,24,active,Surabaya South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1824,22,386,active,Bitung,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1825,22,27,active,Bandung - Padalarang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1826,22,387,active,Buol,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1827,22,388,active,Humbang Hasundutan,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1828,22,389,active,Bengkalis,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1829,22,391,active,Gorontalo Kabupaten North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1830,22,392,active,Gorontalo Kabupaten West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1831,22,393,active,Jembrana East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1832,22,394,active,Bandar Lampung South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1833,22,395,active,Hulu Sungai Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1834,22,396,active,Karangasem East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1835,22,397,active,Karimun,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1836,22,398,active,Bintan Kabupaten South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1837,22,399,active,Bangka Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1838,22,400,active,Bangli,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1839,22,401,active,Kolaka,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1840,22,402,active,Tenggamus,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1841,22,403,active,Kotawaringin,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1842,22,404,active,Kapuas,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1843,22,405,active,Kutai Kartanegara,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1844,22,406,active,Lahat,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1845,22,407,active,Muara Enim,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1846,22,408,active,Empat Lawang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1847,22,409,active,Langsa,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1848,22,410,active,Tamiang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1849,22,411,active,Lhokseumawe,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1850,22,412,active,Lombok Kabupaten East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1851,22,413,active,Lubuklinggau,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1852,22,414,active,Karangasem Kabupaten West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1853,22,415,active,Tapin,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1854,22,416,active,Hulu Sungai South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1855,22,417,active,Minahasa Kabupaten South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1856,22,418,active,Pahuwato,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1857,22,419,active,Musirawas,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1858,22,420,active,Padang Panjang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1859,22,421,active,Pagar Alam,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1860,22,422,active,Penajam,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1861,22,423,active,Paser,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1862,22,424,active,Bangka Tengah,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1863,22,425,active,Pelalawan,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1864,22,426,active,Tabalong,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1865,22,427,active,Kepulauan Selayar,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1866,22,428,active,Rokan Hilir,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1867,22,429,active,Rokan Hulu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1868,22,28,active,Semarang South East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1869,22,29,active,Semarang South West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1870,22,430,active,Kotawaringin Kabupaten East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1871,22,30,active,Semarang Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1872,22,431,active,Katingan,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1873,22,31,active,Semarang East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1874,22,32,active,Semarang North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1875,22,433,active,Pidie,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1876,22,33,active,Bali Kuta South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1877,22,34,active,Bali Kuta North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1878,22,434,active,Sukamara,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1879,22,35,active,Bali Denpasar,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1880,22,36,active,Malang South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1881,22,435,active,Sungai Liat,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1882,22,37,active,Malang North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1883,22,38,active,Malang - Batu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1884,22,436,active,Tabanan North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1885,22,39,active,Yogyakarta South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1886,22,40,active,Yogyakarta North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1887,22,437,active,Tabanan West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1888,22,41,active,Solo West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1889,22,42,active,Solo Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1890,22,438,active,Berau,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1891,22,43,active,Yogyakarta - Bantul,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1892,22,44,active,Palembang North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1893,22,439,active,Indragiri Hilir,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1894,22,45,active,Palembang West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1895,22,46,active,Palembang South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1896,22,440,active,Toli-Toli,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1897,22,47,active,Medan South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1898,22,48,active,Medan Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1899,22,441,active,Agam,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1900,22,49,active,Medan North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1901,22,50,active,Manado North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1902,22,442,active,Dharmasraya,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1903,22,51,active,Manado South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1904,22,52,active,Balikpapan North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1905,22,443,active,Kota Lima Puluh,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1906,22,53,active,Balikpapan South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1907,22,54,active,Makassar South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1908,22,444,active,Pasaman West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1909,22,445,active,Pasaman,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1910,22,446,active,Pesisir Selatan,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1911,22,447,active,SawahLunto,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1912,22,448,active,Sijunjung,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1913,22,449,active,Solok Regency,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1914,22,450,active,Solok South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1915,22,451,active,Tanah Datar,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1916,22,452,active,Batang Hari,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1917,22,453,active,Bungo,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1918,22,455,active,Merangin,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1919,22,456,active,Muaro Jambi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1920,22,457,active,Sarolangun,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1921,22,458,active,Sungai Penuh,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1922,22,459,active,Tanjung Jabung East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1923,22,460,active,Tanjung Jabung West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1924,22,461,active,Tebo,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1925,22,462,active,Musi Banyuasin,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1926,22,463,active,Banyuasin,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1927,22,464,active,Musi Rawas North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1928,22,465,active,Banyuasin East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1929,22,466,active,Prabumulih,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1930,22,467,active,Ogan Ilir,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1931,22,468,active,Ogan Komering Ilir,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1932,22,469,active,Ogan Komering Ulu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1933,22,470,active,Ogan Komering Ulu East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1934,22,471,active,Ogan Komering ulu South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1935,22,473,active,Bengkalis East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1936,22,474,active,Pringsewu North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1937,22,475,active,Lampung Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1938,22,476,active,Kotabumi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1939,22,477,active,Tulang Bawang West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1940,22,478,active,Tulang Bawang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1941,22,479,active,Mesuji,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1942,22,480,active,Sukadana,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1943,22,481,active,Boyolali Kabupaten West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1944,22,482,active,Buleleng East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1945,22,483,active,Kubu Raya,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1946,22,484,active,Boalemo,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1947,22,485,active,Bolaang Mongondow North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1948,22,486,active,Bolaang Mongondow,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1949,22,487,active,Kotamobagu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1950,22,488,active,Minahasa Southeast,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1951,22,489,active,Minahasa,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1952,22,490,active,Minahasa North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1953,22,491,active,Tojo Una Una,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1954,22,492,active,Lombok West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1955,22,493,active,Bangka West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1956,22,499,active,Sumenep Kabupaten,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1957,22,500,active,Sumenep East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1958,22,501,active,Bangkalan East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1959,22,502,active,Sambas,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1960,22,503,active,Singkawang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1961,22,504,active,Bengkayang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1962,22,505,active,Mempawah,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1963,22,506,active,Landak,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1964,22,507,active,Sanggau,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1965,22,508,active,Sekadau,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1966,22,509,active,Sintang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1967,22,510,active,Melawi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1968,22,511,active,Kapuas Hulu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1969,22,512,active,Kayong Notrh,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1970,22,513,active,Ketapang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1971,22,514,active,Kubu East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1972,22,515,active,Tanah Bambu,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1973,22,516,active,Tanah Laut,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1974,22,55,active,Makassar Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1975,22,517,active,Balangan,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1976,22,56,active,Makassar North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1977,22,57,active,Sukabumi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1978,22,518,active,Barito East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1979,22,58,active,Pontianak North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1980,22,519,active,Barito South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1981,22,59,active,Pontianak South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1982,22,60,active,Padang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1983,22,520,active,Kutai East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1984,22,61,active,Bukittinggi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1985,22,62,active,Mataram,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1986,22,521,active,Kutai Kartanegara North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1987,22,64,active,Pekanbaru,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1988,22,522,active,Kutai West,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1989,22,66,active,Bandung East,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1990,22,523,active,Barito Kuala,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1991,22,524,active,Solok Central,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1992,22,525,active,Sigi,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1993,22,526,active,Parigi Moutong,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1994,22,527,active,Morowali North,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1995,22,528,active,Morowali,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1996,22,529,active,Sabang,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1997,22,530,active,Aceh Besar,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1998,22,531,active,Aceh Jaya,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1999,22,532,active,Nagan Raya,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2000,22,533,active,Aceh West Kabupaten,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2001,22,534,active,Aceh South,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
2002,22,535,active,Subulusallam,"2025-05-10 10:33:14","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
